,City,Country,Latitude,Longitude,Temperature,Humidity,Wind Speed,Cloudiness
0,doctor arroyo,mx,23.67,-100.18,90.22,26,1.39,0
0,igarka,ru,67.47,86.57,32.89,96,3.62,92
0,,,67.47,86.57,32.89,96,3.62,92
0,luderitz,na,-26.65,15.16,57.2,93,16.11,0
0,recco,it,44.37,9.15,73.4,60,2.24,20
0,rorvik,no,64.86,11.24,50.0,81,8.05,75
0,atuona,pf,-9.8,-139.03,80.05,100,13.35,48
0,,,-9.8,-139.03,80.05,100,13.35,48
0,,,-9.8,-139.03,80.05,100,13.35,48
0,luena,ao,-11.78,19.91,57.91,76,2.51,0
0,saskylakh,ru,71.97,114.09,33.79,91,4.97,20
0,atuona,pf,-9.8,-139.03,80.05,100,13.35,48
0,butembo,cd,0.12,29.29,58.81,92,2.39,20
0,huarmey,pe,-10.07,-78.15,73.12,58,4.74,0
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,port alfred,za,-33.59,26.89,60.79,97,10.67,0
0,fairbanks,us,64.84,-147.72,62.6,29,1.83,1
0,garoua,cm,9.31,13.39,86.0,74,11.41,20
0,kodiak,us,39.95,-94.76,91.4,38,11.41,1
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,saint-pierre,pm,46.77,-56.17,42.8,93,12.75,90
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,port elizabeth,za,-33.92,25.57,57.2,76,13.87,0
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,,,-23.12,-134.97,75.91,100,10.0,8
0,enid,us,36.4,-97.88,93.2,49,12.75,75
0,sambava,mg,-14.27,50.17,76.45,100,16.82,92
0,san cristobal,ec,-1.02,-79.44,65.74,100,1.72,80
0,vaini,to,-21.2,-175.2,74.83,100,13.8,44
0,parabel,ru,58.71,81.5,40.54,96,9.22,92
0,victoria,sc,-4.62,55.45,82.4,78,18.34,40
0,ormara,pk,25.21,64.64,88.42,49,12.24,0
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,isangel,vu,-19.55,169.27,73.03,100,15.48,68
0,santiago del estero,ar,-27.8,-64.26,84.37,43,13.8,24
0,moron,mn,47.38,110.32,40.81,76,2.84,0
0,kavieng,pg,-2.57,150.8,83.29,100,2.62,64
0,kruisfontein,za,-34.0,24.73,55.57,94,8.66,0
0,port elizabeth,za,-33.92,25.57,57.2,76,13.87,0
0,avarua,ck,-21.21,-159.78,80.6,88,14.99,75
0,,,-21.21,-159.78,80.6,88,14.99,75
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,chokurdakh,ru,70.62,147.9,25.6,100,8.77,20
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,katsuura,jp,33.93,134.5,68.0,94,3.36,90
0,romny,ru,50.73,129.29,61.51,64,8.1,0
0,kahului,us,20.89,-156.47,80.6,83,18.34,40
0,bluff,nz,-46.6,168.33,42.52,100,7.87,0
0,hualmay,pe,-11.1,-77.61,68.17,81,6.87,20
0,coolum beach,au,-26.53,153.09,59.17,100,2.62,12
0,katangli,ru,51.71,143.23,53.32,57,16.71,0
0,saint-philippe,re,-21.36,55.77,73.4,53,6.93,90
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,,,-15.94,-5.72,73.03,100,21.63,44
0,chuy,uy,-33.69,-53.46,69.97,64,10.56,0
0,vaini,to,-21.2,-175.2,74.83,100,13.8,44
0,sao filipe,cv,14.9,-24.5,71.5,98,16.49,0
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,tres passos,br,-27.46,-53.93,73.03,48,6.31,0
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,arraial do cabo,br,-22.97,-42.02,77.0,69,11.41,20
0,ndjole,ga,-0.18,10.76,74.2,94,0.6,44
0,,,-0.18,10.76,74.2,94,0.6,44
0,arnes,no,60.12,11.47,66.91,63,1.95,0
0,havre-saint-pierre,ca,50.23,-63.6,59.0,30,13.87,1
0,esperance,au,-33.86,121.89,41.8,80,7.54,0
0,roald,no,62.58,6.12,60.8,93,13.87,0
0,melilla,es,35.29,-2.94,66.2,68,13.87,0
0,karratha,au,-20.74,116.85,66.82,32,15.93,88
0,port alfred,za,-33.59,26.89,60.79,97,10.67,0
0,barrow,us,39.51,-90.4,80.6,65,11.9,1
0,yar-sale,ru,66.83,70.83,28.75,94,13.13,88
0,callaway,us,46.98,-95.91,87.8,57,11.41,1
0,grand gaube,mu,-20.01,57.66,71.6,83,10.0,20
0,saint-philippe,re,-21.36,55.77,73.4,53,6.93,90
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,victoria,sc,-4.62,55.45,82.4,78,18.34,40
0,marsassoum,sn,12.83,-15.98,84.2,54,9.17,0
0,esperance,au,-33.86,121.89,41.8,80,7.54,0
0,havre-saint-pierre,ca,50.23,-63.6,59.0,30,13.87,1
0,,,50.23,-63.6,59.0,30,13.87,1
0,,,50.23,-63.6,59.0,30,13.87,1
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,galveston,us,40.58,-86.19,95.0,33,17.22,40
0,yerbogachen,ru,61.28,108.01,45.67,77,6.42,8
0,ha tinh,vn,18.33,105.9,82.39,100,7.54,76
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,,,-23.12,-134.97,75.91,100,10.0,8
0,tateyama,jp,36.66,137.31,59.17,77,2.06,92
0,warmbad,na,-28.45,18.73,41.44,74,6.98,0
0,,,-28.45,18.73,41.44,74,6.98,0
0,coquimbo,cl,-29.95,-71.34,62.6,72,8.05,0
0,,,-29.95,-71.34,62.6,72,8.05,0
0,thompson,ca,55.74,-97.86,71.6,43,10.29,90
0,,,55.74,-97.86,71.6,43,10.29,90
0,saskylakh,ru,71.97,114.09,33.79,91,4.97,20
0,vaini,to,-21.2,-175.2,74.83,100,13.8,44
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,,,-42.88,147.33,46.4,65,9.17,20
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,manbij,sy,36.53,37.96,64.4,63,4.74,0
0,union city,us,36.42,-89.06,84.2,66,9.17,40
0,kavieng,pg,-2.57,150.8,83.29,100,2.62,64
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,severo-kurilsk,ru,50.68,156.12,41.26,87,8.21,20
0,bethel,us,60.79,-161.76,44.6,75,14.99,90
0,ixtapa,mx,20.71,-105.21,85.36,65,2.95,44
0,nikolskoye,ru,59.7,30.79,62.6,45,8.95,0
0,vaini,to,-21.2,-175.2,74.83,100,13.8,44
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,,,-42.88,147.33,46.4,65,9.17,20
0,,,-42.88,147.33,46.4,65,9.17,20
0,,,-42.88,147.33,46.4,65,9.17,20
0,klaksvik,fo,62.23,-6.59,50.0,76,18.34,8
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,qaanaaq,gl,77.48,-69.36,24.52,95,4.52,32
0,hall,at,47.6,14.46,59.0,93,2.24,20
0,chokurdakh,ru,70.62,147.9,25.6,100,8.77,20
0,tuktoyaktuk,ca,69.44,-133.03,28.4,79,9.17,90
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,chumikan,ru,54.72,135.31,52.87,83,7.2,88
0,,,54.72,135.31,52.87,83,7.2,88
0,zyryanka,ru,65.73,150.89,46.3,72,3.62,64
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,,,-53.16,-70.91,37.4,69,21.92,40
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,saskylakh,ru,71.97,114.09,33.79,91,4.97,20
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,,,-15.94,-5.72,73.03,100,21.63,44
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,torbay,ca,47.66,-52.73,46.4,93,21.92,90
0,port elizabeth,za,-33.92,25.57,57.2,76,13.87,0
0,khatanga,ru,71.98,102.47,33.25,86,9.78,0
0,xai-xai,mz,-25.04,33.64,72.49,95,10.22,0
0,qaanaaq,gl,77.48,-69.36,24.52,95,4.52,32
0,,,77.48,-69.36,24.52,95,4.52,32
0,paragominas,br,-3.0,-47.35,75.01,97,3.74,32
0,,,-3.0,-47.35,75.01,97,3.74,32
0,ushuaia,ar,-54.81,-68.31,35.6,100,23.04,40
0,oistins,bb,13.07,-59.53,86.0,66,20.8,40
0,mahebourg,mu,-20.41,57.7,71.6,83,5.64,20
0,,,-20.41,57.7,71.6,83,5.64,20
0,arraial do cabo,br,-22.97,-42.02,77.0,69,11.41,20
0,,,-22.97,-42.02,77.0,69,11.41,20
0,ambajogai,in,18.73,76.39,81.22,55,10.0,24
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,luanda,ao,-8.83,13.24,73.03,98,4.97,0
0,,,-8.83,13.24,73.03,98,4.97,0
0,yellowknife,ca,62.45,-114.38,51.8,37,20.8,20
0,kruisfontein,za,-34.0,24.73,55.57,94,8.66,0
0,new norfolk,au,-42.78,147.06,44.6,70,8.05,20
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
0,,,-23.12,-134.97,75.91,100,10.0,8
0,,,-23.12,-134.97,75.91,100,10.0,8
0,matara,lk,5.95,80.54,80.14,96,18.95,76
0,,,5.95,80.54,80.14,96,18.95,76
0,thompson,ca,55.74,-97.86,71.6,43,10.29,90
0,luanda,ao,-8.83,13.24,73.03,98,4.97,0
0,bredasdorp,za,-34.53,20.04,50.0,87,2.24,32
0,ushuaia,ar,-54.81,-68.31,35.6,100,23.04,40
0,,,-54.81,-68.31,35.6,100,23.04,40
0,,,-54.81,-68.31,35.6,100,23.04,40
0,doctor cecilio baez,py,-25.05,-56.32,78.07,45,6.64,0
0,rawson,ar,-43.3,-65.11,49.99,41,6.42,12
0,jacutinga,br,-22.29,-46.61,68.0,45,6.93,20
0,kodiak,us,39.95,-94.76,91.4,38,11.41,1
0,bahia honda,cu,22.9,-83.16,73.21,100,4.63,92
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,,,-42.88,147.33,46.4,65,9.17,20
0,hasaki,jp,35.73,140.83,66.2,93,1.12,75
0,longyearbyen,sj,78.22,15.64,35.6,74,11.41,75
0,haimen,cn,31.87,121.18,71.5,90,6.08,100
0,kloulklubed,pw,7.04,134.26,77.0,94,8.77,90
0,,,7.04,134.26,77.0,94,8.77,90
0,cape town,za,-33.93,18.42,48.2,93,5.82,0
0,sorland,no,67.67,12.69,44.6,87,11.41,75
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,salalah,om,17.01,54.1,82.4,88,4.7,20
0,hami,cn,42.84,93.51,55.48,37,4.52,12
0,wanning,cn,18.8,110.4,84.01,100,6.2,8
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,puerto ayora,ec,-0.74,-90.35,80.6,65,17.22,20
0,deputatskiy,ru,69.3,139.9,33.34,95,3.96,32
0,xai-xai,mz,-25.04,33.64,72.49,95,10.22,0
0,bethel,us,60.79,-161.76,44.6,75,14.99,90
0,srednekolymsk,ru,67.46,153.71,47.92,67,3.18,0
0,castro,cl,-42.48,-73.76,46.75,97,6.2,48
0,khatanga,ru,71.98,102.47,33.25,86,9.78,0
0,deulgaon raja,in,20.02,76.04,81.67,47,12.24,0
0,chongwe,zm,-15.33,28.68,57.37,74,4.74,0
0,,,-15.33,28.68,57.37,74,4.74,0
0,kaitangata,nz,-46.28,169.85,24.07,67,3.74,0
0,,,-46.28,169.85,24.07,67,3.74,0
0,salta,ar,-24.79,-65.41,77.0,47,9.17,0
0,punta arenas,cl,-53.16,-70.91,37.4,69,21.92,40
0,manacapuru,br,-3.3,-60.62,84.91,71,5.19,36
0,ushuaia,ar,-54.81,-68.31,35.6,100,23.04,40
0,katsuura,jp,33.93,134.5,68.0,94,3.36,90
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,georgetown,sh,-7.93,-14.42,79.15,100,15.48,0
0,ushuaia,ar,-54.81,-68.31,35.6,100,23.04,40
0,osorno,cl,-40.57,-73.14,51.8,71,5.82,75
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,albany,au,-35.02,117.88,51.25,90,7.87,0
0,,,-35.02,117.88,51.25,90,7.87,0
0,ostrovnoy,ru,68.05,39.51,33.97,100,16.26,92
0,,,68.05,39.51,33.97,100,16.26,92
0,tutoia,br,-2.76,-42.27,89.6,62,5.82,20
0,bethel,us,60.79,-161.76,44.6,75,14.99,90
0,udachnyy,ru,66.42,112.4,36.4,73,4.41,56
0,,,66.42,112.4,36.4,73,4.41,56
0,zhigansk,ru,66.77,123.37,39.64,63,4.97,24
0,cabo san lucas,mx,22.89,-109.91,95.0,37,11.41,5
0,hasaki,jp,35.73,140.83,66.2,93,1.12,75
0,semirom,ir,31.41,51.57,46.84,88,2.06,0
0,ahipara,nz,-35.17,173.16,46.21,100,2.84,0
0,rikitea,pf,-23.12,-134.97,75.91,100,10.0,8
